mean_ace,min_ace,max_ace,ace_heterogeneity,mean_std_ace
-4.7483708431454236e-4,-7.795717941356687e-4,-2.2971499485410662e-4,1.905247159869687e-4,-0.005686432076846254
4.608978000282874e-4,8.709511234782023e-5,0.0011144197953938757,3.7964121871383486e-4,0.004957622336434036
1.172415333528364e-4,9.211367215911514e-5,2.0704243167927585e-4,3.9674785409668116e-5,0.0013155189178756532
-6.179125246709566e-4,-8.296276266761719e-4,-3.5845149511161634e-4,1.576727577287166e-4,-0.006394993834400986
3.21438714944535e-4,4.401114505151125e-5,9.477850198429461e-4,3.2410476650606167e-4,0.0033442604920990875
-0.0014434767820144954,-0.002319949872019357,-6.067754850020439e-4,6.242832305934918e-4,-0.014558914283616987
-3.1906369568664443e-4,-5.392855140685964e-4,-1.3657756237441353e-4,1.4032096713829798e-4,-0.003499559709080768
6.321965348550538e-4,3.788498839231881e-4,8.354504238712545e-4,1.5244066579292535e-4,0.0067685295347241665
-2.6975455515920575e-4,-4.289403135490481e-4,-1.0877725016777276e-4,1.3751064300272355e-4,-0.0028911527356184842
-6.328115044549665e-4,-9.951474683076416e-4,-2.921418166838475e-4,2.831150320672529e-4,-0.007248773109764121
-3.966915872441914e-4,-6.657279472034095e-4,-2.019799379482374e-4,1.6668182093494712e-4,-0.005097501734176551
1.2643713394017852e-4,3.2355748931180436e-5,2.6439981100163847e-4,8.214343908123334e-5,0.0012966965974188628
-1.7813348062491316e-4,-2.1640168877288442e-4,-1.418028583221482e-4,2.7763333322472852e-5,-0.0019242488454370244
-8.89548139444716e-4,-0.0013317701666467686,-4.534057513763472e-4,3.729340085589075e-4,-0.010085050327276246
5.96721580138037e-4,4.0423306608714486e-4,7.640093923490493e-4,1.2191478280289982e-4,0.006790478343651436
-4.990658090621063e-4,-9.677629323036048e-4,-2.6348707352361045e-4,2.3419158602673064e-4,-0.00583583270923857
-4.3985102839979906e-4,-7.75477995151906e-4,-2.5225393981647695e-4,1.8872337521929285e-4,-0.004701834057282903
0.0014664281417917468,0.001013244129492239,0.0017040934741306493,2.793750296938964e-4,0.01574483391708746
-2.643974102861498e-4,-4.554038440344428e-4,-1.1782291611534018e-4,1.2273870777956052e-4,-0.002974534424145715
4.0365365589973786e-4,8.283349674707556e-5,0.001094493482565547,3.563247263965318e-4,0.005151944879096536
4.060830183607769e-4,6.26343104752791e-5,0.001087896018440472,3.73516037221663e-4,0.004598865152420087
2.397546151134649e-4,1.5756613130397587e-4,2.86087810372251e-4,4.581572266798116e-5,0.0027374456869739727
-2.7879458216269524e-4,-5.074254616945516e-4,-1.4316301565096598e-4,1.2205320677728119e-4,-0.003046080460533318
-7.772955621369998e-4,-9.331540412677567e-4,-5.390014512673542e-4,1.567904202441693e-4,-0.009153632650397304
-5.185173659109325e-4,-0.0010003161309192566,-2.0703847095241847e-4,2.6758635184406066e-4,-0.005712843503841222
-5.837252586641038e-4,-9.916353211889425e-4,-2.646458807741947e-4,2.689457842405433e-4,-0.006941403067273227
-8.597536762658193e-4,-0.0014842849320162094,-4.553842464429194e-4,3.676827338124966e-4,-0.009231778178655574
-4.901397358721098e-4,-9.179416985701526e-4,-2.1358429875182765e-4,2.445448714917618e-4,-0.005126793416643641
-6.512675279407661e-5,-7.613103973624178e-5,-4.5981196220868146e-5,1.0883375640887394e-5,-7.267334504843561e-4
0.0011803532396273179,7.034093282162294e-4,0.0015250628400806112,2.787272806148424e-4,0.013498874545193175
-1.2418430825624947e-4,-2.0613308364847262e-4,-6.12028756856932e-5,5.292943460372673e-5,-0.0014166526012557635
-7.693893920284598e-5,-1.3371901500246438e-4,-3.3471650382180314e-5,3.5086145243412636e-5,-8.069338624627142e-4
-9.728503937010218e-4,-0.0019173594540640665,-4.2589490919668366e-4,5.09519471955008e-4,-0.00945236583283107
